name,address,lng,lat
평원초등학교,강원도 원주시 금불2길 20(단계동),127.931128,37.3500099
단구초등학교,강원도 원주시 단구초교길 5(단구동),127.963955,37.3224356
구곡초등학교,강원도 원주시 늘품로 64(단구동),127.952752,37.3249946
남원주초등학교,강원도 원주시 늘품로 28(단구동),127.951021,37.3225023
대전송촌초등학교,대전광역시 대덕구 동춘당로54번길 35(송촌동),127.443485,36.3645961
호동초등학교,경기도 안산시 상록구 성호로 70(일동),126.865339,37.3124461
안산해양초등학교,경기도 안산시 상록구 해양2로 28(사동),126.82377,37.294321
성안초등학교,경기도 안산시 상록구 삼리로 119(사동),126.853285,37.3050003
안산청석초등학교,경기도 안산시 상록구 해양1로 48(사동),126.818064,37.2944979
대동초등학교,경기도 안산시 단원구 솔따배기길 134-9(대부동동),126.600212,37.2409761
대부초등학교,경기도 안산시 단원구 대부중앙로 56 대부초등학교,126.581115,37.2455102
대남초등학교,경기도 안산시 단원구 대남로 298(대부남동),126.575847,37.2194752
대남초등학교풍도분교장,경기도 안산시 단원구 풍도길 28(풍도동),126.393191,37.1110334
구성초등학교,경기도 용인시 기흥구 구성로 51(마북동),127.114832,37.2953061
지석초등학교,경기도 용인시 기흥구 어정로 62-25(상하동),127.138753,37.269693
언동초등학교,경기도 용인시 기흥구 언남로 55(언남동),127.131248,37.2948328
성지초등학교,경기도 용인시 기흥구 강남서로 38(구갈동),127.128392,37.2745282
관곡초등학교,경기도 용인시 기흥구 관곡로 61(구갈동),127.113499,37.2829422
구갈초등학교,경기도 용인시 기흥구 구갈로 36(구갈동),127.111839,37.2774421
신갈초등학교,경기도 용인시 기흥구 신갈로 76(신갈동),127.106699,37.2734116
산양초등학교,경기도 용인시 기흥구 산양로 2(신갈동),127.108588,37.283437
소현초등학교,경기도 용인시 수지구 만현로133번길 78(상현동),127.092358,37.3016161
보정초등학교,경기도 용인시 기흥구 신촌로73번길 28(보정동),127.110886,37.3086307
기흥초등학교,경기도 용인시 기흥구 공세로82번길 5(공세동),127.109664,37.2321997
공세초등학교,경기도 용인시 기흥구 탑실로 86-10(공세동),127.11632,37.2393321
대전계산초등학교,대전광역시 유성구 학하서로 74,127.298864,36.3438567
판곡초등학교,경기도 남양주시 늘을3로 15(호평동),127.242045,37.6600405
호평초등학교,경기도 남양주시 천마산로 63(호평동),127.246648,37.6677558
평동초등학교,경기도 남양주시 호평로68번길 16(호평동),127.247848,37.654428
화진초등학교,경기도 연천군 군남면 청정로 2289,127.040043,38.0302949
남양주신촌초등학교,경기도 남양주시 평내로 122(평내동),127.239766,37.645403
남양주백봉초등학교,경기도 남양주시 의안로 158(평내동),127.241497,37.6437589
남양주동곡초등학교,경기도 남양주시 홍유릉로248번길 56(금곡동),127.203856,37.6286042
도농초등학교,경기도 남양주시 도농로 72(도농동),127.157378,37.6120451
남양주미금초등학교,경기도 남양주시 미금로56번길 32-13(도농동),127.154108,37.6087329
남양주양정초등학교,경기도 남양주시 경춘로 468-33(지금동),127.165996,37.6091058
평내초등학교,경기도 남양주시 경춘로 1292-11(평내동),127.237735,37.6492903
장내초등학교,경기도 남양주시 평내로 64(평내동),127.234851,37.640982
사능초등학교,경기도 남양주시 진건읍 사릉로372번길 2,127.184657,37.6552884
용신초등학교,경기도 남양주시 진건읍 사릉로 474,127.172991,37.6607847
진건초등학교,경기도 남양주시 진건읍 사릉로 408-9,127.1791,37.6576196
가곡초등학교,경기도 남양주시 화도읍 비룡로379번길 3,127.306233,37.6840601
금남초등학교,경기도 남양주시 화도읍 북한강로 1506,127.362334,37.6439821
답내초등학교,경기도 남양주시 화도읍 경춘로2347번길 44-7,127.346955,37.6624508
남양주송라초등학교,경기도 남양주시 화도읍 마석로45번길 33,127.301682,37.6542357
화도초등학교,경기도 남양주시 화도읍 비룡로116번길 24-42,127.308162,37.6631041
천마초등학교,경기도 남양주시 화도읍 경춘로 1707,127.280397,37.6556218
차산초등학교,경기도 남양주시 화도읍 수레로 1105-23,127.301419,37.6363663
마석초등학교,경기도 남양주시 화도읍 수레로 1234-52,127.304948,37.649146
미원초등학교,경기도 가평군 설악면 신천중앙로120번길 11,127.490308,37.6792626
미원초등학교위곡분교장,경기도 가평군 설악면 한서로 233,127.515681,37.6705689
방일초등학교,경기도 가평군 설악면 양방가루재길 76,127.499546,37.6293382
목동초등학교명지분교장,경기도 가평군 북면 가화로 2680,127.454692,37.9709561
미원초등학교장락분교장,경기도 가평군 설악면 미사리로 588,127.540297,37.7036352
은대초등학교,경기도 연천군 전곡읍 은대로 210,127.060349,38.052457
전곡초등학교,경기도 연천군 전곡읍 선사로 433,127.072126,38.0275079
전곡초등학교적동분교장,경기도 연천군 전곡읍 첫마을길 17,127.000749,37.9405498
궁평초등학교,경기도 연천군 청산면 궁평로45번길 52,127.104405,38.0279542
백의초등학교,경기도 연천군 청산면 청창로726번길 38,127.134116,38.0225845
초성초등학교,경기도 연천군 청산면 학담로 104,127.073471,37.9979406
상리초등학교,경기도 연천군 연천읍 상리로 70,127.075743,38.1354032
연천초등학교,경기도 연천군 연천읍 연천로 228,127.075237,38.0973913
군남초등학교,경기도 연천군 군남면 진상17길 46,127.015369,38.0673812
대광초등학교,경기도 연천군 신서면 연신로 1127-1,127.105315,38.1826693
연천왕산초등학교,경기도 연천군 미산면 왕산로 15,127.011368,38.0561851
춘천교육대학교부설초등학교,강원도 춘천시 공지로 316(효자동),127.731405,37.8690313
춘천초등학교,강원도 춘천시 방송길7번길 14-5(중앙로3가),127.721734,37.8746434
교동초등학교,강원도 춘천시 교동길 29(교동),127.737182,37.8806369
효제초등학교,강원도 춘천시 효제길 40(효자동),127.73803,37.8706642
중앙초등학교,강원도 춘천시 중앙로88번길 14(낙원동),127.724241,37.8790186
신탄진용정초등학교,대전광역시 대덕구 대청로 65(신탄진동),127.435188,36.4537847
대전석봉초등학교,대전광역시 대덕구 신탄진남로 20(신탄진동),127.434406,36.4467138
대전화정초등학교,대전광역시 대덕구 한밭대로1024번길 20(오정동),127.411819,36.3568335
대전동산초등학교,대전광역시 대덕구 동산초교로63번길 50(오정동),127.421108,36.350003
대전동도초등학교,대전광역시 대덕구 한남로150번길 27(오정동),127.41182,36.3476943
회덕초등학교,대전광역시 대덕구 대전로 1350(읍내동),127.421098,36.3744053
대전중원초등학교,대전광역시 대덕구 중리로64번길 45(중리동),127.427069,36.365216
기성초등학교,대전광역시 서구 기성초교길 42(매노동),127.337613,36.2490839
대전수미초등학교,대전광역시 서구 괴곡길 42,127.360937,36.2949824
대전서원초등학교,대전광역시 서구 문정로 279(둔산동),127.393736,36.3590693
대전둔원초등학교,대전광역시 서구 대덕대로112번길 10(갈마동),127.374887,36.3426899
대전갈마초등학교,대전광역시 서구 월평동로 2(갈마동),127.368995,36.3562347
대전내동초등학교,대전광역시 서구 동서대로1063번길 13(내동),127.378465,36.3307214
대전변동초등학교,대전광역시 서구 유등로 373(변동),127.384893,36.3247266
일산초등학교,강원도 원주시 일산초교길 1(일산동),127.942107,37.3466276
대전백운초등학교,대전광역시 서구 계룡로576번길 56(괴정동),127.384467,36.3403851
대전탄방초등학교,대전광역시 서구 탄방로 15(탄방동),127.390385,36.3453549
대전원앙초등학교,대전광역시 서구 관저북로 97(관저동),127.336288,36.31109
대전갑천초등학교,대전광역시 서구 월평동로 61(월평동),127.367117,36.3606069
대전월평초등학교,대전광역시 서구 월평서로 22(월평동),127.357367,36.3556034
대전도안초등학교,대전광역시 서구 원도안로 200(도안동),127.344126,36.3214023
대전샘머리초등학교,대전광역시 서구 유등로 879(둔산동),127.392893,36.3630423
가수원초등학교,대전광역시 서구 벌곡로 1359(가수원동),127.352896,36.3025048
대현초등학교,울산광역시 남구 수암로 165-3(야음동),129.32495,35.5281131
대전반석초등학교,대전광역시 유성구 반석동로 30(반석동),127.31257,36.3897232
외삼초등학교,대전광역시 유성구 반석동로 63(반석동),127.310238,36.3925553
대전자운초등학교,대전광역시 유성구 자운로97번길 380(신봉동),127.33769,36.4120892
대전교촌초등학교,대전광역시 유성구 진잠로149번길 42(교촌동),127.316438,36.3056758
대전대정초등학교,대전광역시 유성구 대정로28번길 55(대정동),127.322802,36.3149783
진잠초등학교,대전광역시 유성구 진잠로59번길 53(원내동),127.31451,36.2993284
대전봉명초등학교,대전광역시 유성구 계룡로132번길 62(봉명동),127.34309,36.3492926
대전장대초등학교,대전광역시 유성구 문화원로19번길 16(장대동),127.338834,36.3613533
유성초등학교,대전광역시 유성구 장대로71번길 12(장대동),127.333897,36.3618639
대전상대초등학교,대전광역시 유성구 월드컵대로 322(상대동),127.335817,36.3474797
흥도초등학교,대전광역시 유성구 원신흥남로 20(원신흥동),127.33834,36.3341848
대전원신흥초등학교,대전광역시 유성구 원신흥로55번길 37(원신흥동),127.34226,36.340787
덕송초등학교,대전광역시 유성구 현충원로 265(덕명동),127.301481,36.3611236
대전노은초등학교,대전광역시 유성구 노은동로99번길 35(노은동),127.320793,36.368828
대전수정초등학교,대전광역시 유성구 노은서로 62(노은동),127.313027,36.3659736
대전상지초등학교,대전광역시 유성구 노은동로 165(지족동),127.321332,36.3752255
대전지족초등학교,대전광역시 유성구 노은서로 238(지족동),127.316724,36.3804149
봉암초등학교,대전광역시 유성구 궁동로 21(궁동),127.347476,36.363631
대덕초등학교,대전광역시 유성구 대덕대로556번길 102(도룡동),127.380882,36.3851326
금성초등학교,대전광역시 유성구 신성로72번길 5(신성동),127.349663,36.3889531
대전하기초등학교,대전광역시 유성구 송림로19번길 32(하기동),127.320986,36.388454
천천초등학교,경기도 수원시 장안구 정자로42번길 17(천천동),126.98243,37.300463
교동초등학교,강원도 원주시 명륜로 9,127.946966,37.3384531
서원주초등학교,강원도 원주시 남원로469번길 61(명륜동),127.939871,37.3269855
치악초등학교,강원도 원주시 한지공원길 77(명륜동),127.93945,37.3318808
원주초등학교,강원도 원주시 봉산로 15(봉산동),127.958961,37.3478417
우산초등학교,강원도 원주시 우산초교길 84(우산동),127.933185,37.3693579
태봉초등학교,강원도 원주시 흥양로51번길 113(태장동),127.95655,37.3860572
태장초등학교,강원도 원주시 현충로 260(태장동),127.951278,37.3764046
장양초등학교,강원도 원주시 북원로 2868(태장동),127.953924,37.3984662
학성초등학교,강원도 원주시 천사로 255(학성동),127.95073,37.3543201
원주삼육초등학교,강원도 원주시 북원로 1996(무실동),127.923784,37.3268091
문막초등학교,강원도 원주시 문막읍 건등로 28-11,127.820834,37.3125413
동화초등학교,강원도 원주시 문막읍 왕건로 83,127.828839,37.3275258
반계초등학교,강원도 원주시 문막읍 원문로 2265,127.790639,37.2917468
부론초등학교,강원도 원주시 부론면 법천시장길 58,127.748894,37.2077307
지정초등학교,강원도 원주시 지정면 지정로 103,127.845932,37.3478342
신평초등학교,강원도 원주시 지정면 신무로 336,127.892352,37.3845465
교학초등학교,강원도 원주시 소초면 토동길 20,128.055551,37.4354537
둔둔초등학교,강원도 원주시 소초면 버덩마을길 7,127.979136,37.4465007
